Date,Close/Last,Volume,Open,High,Low
09/09/2021,$10.86,489,$10.86,$10.86,$10.85
09/08/2021,$10.86,N/A,$10.86,$10.86,$10.86
09/07/2021,$10.86,336,$10.86,$10.86,$10.86
09/03/2021,$10.91,N/A,$10.91,$10.91,$10.91
09/02/2021,$10.91,N/A,$10.91,$10.91,$10.91
09/01/2021,$10.91,N/A,$10.91,$10.91,$10.91
08/31/2021,$10.91,N/A,$10.91,$10.91,$10.91
08/30/2021,$10.91,N/A,$10.91,$10.91,$10.91
08/27/2021,$10.91,N/A,$10.91,$10.91,$10.91
08/26/2021,$10.91,7436,$10.91,$10.91,$10.91
08/25/2021,$11,N/A,$11,$11,$11
08/24/2021,$11,110,$11,$11,$11
08/23/2021,$11,N/A,$11,$11,$11
08/20/2021,$11,209,$11,$11,$11
08/19/2021,$10.85,N/A,$10.85,$10.85,$10.85
08/18/2021,$10.85,315,$10.85,$10.85,$10.85
08/17/2021,$10.65,N/A,$10.65,$10.65,$10.65
08/16/2021,$10.65,454,$10.85,$10.85,$10.65
08/13/2021,$10.84,N/A,$10.84,$10.84,$10.84
08/12/2021,$10.84,4010,$10.87,$10.87,$10.83
08/11/2021,$11.3,100,$11.3,$11.3,$11.3
08/10/2021,$11.4,2156,$11.57,$11.57,$11.36
08/09/2021,$11.3,2357,$11.26,$11.3,$11.26
08/06/2021,$10.83,2279,$11.3,$11.3,$10.83
08/05/2021,$11.3,107,$11.3,$11.3,$11.3
08/04/2021,$11.3,N/A,$11.3,$11.3,$11.3
08/03/2021,$11.3,N/A,$11.3,$11.3,$11.3
08/02/2021,$11.3,237,$11.3,$11.3,$11.3
07/30/2021,$11.37,658,$11.57,$11.57,$11.37
07/29/2021,$10.82,N/A,$10.82,$10.82,$10.82
07/28/2021,$10.82,N/A,$10.82,$10.82,$10.82
07/27/2021,$10.82,N/A,$10.82,$10.82,$10.82
07/26/2021,$10.82,N/A,$10.82,$10.82,$10.82
07/23/2021,$10.82,300,$11.49,$11.57,$10.82
07/22/2021,$11.21,102,$11.21,$11.21,$11.21
07/21/2021,$11.05,N/A,$11.05,$11.05,$11.05
07/20/2021,$11.05,127,$11.05,$11.05,$11.05
07/19/2021,$10.81,N/A,$10.81,$10.81,$10.81
07/16/2021,$10.81,2299,$10.81,$10.81,$10.81
07/15/2021,$10.81,N/A,$10.81,$10.81,$10.81
07/14/2021,$10.81,1845,$10.81,$10.93,$10.81
07/13/2021,$10.9,18891,$11.01,$11.01,$10.9
07/12/2021,$10.88,18367,$10.96,$10.96,$10.8
07/09/2021,$10.95,N/A,$10.95,$10.95,$10.95
07/08/2021,$10.95,N/A,$10.95,$10.95,$10.95
07/07/2021,$10.95,N/A,$10.95,$10.95,$10.95
07/06/2021,$10.95,N/A,$10.95,$10.95,$10.95
07/02/2021,$10.95,407,$10.95,$10.95,$10.95
07/01/2021,$10.91,N/A,$10.91,$10.91,$10.91
06/30/2021,$10.91,N/A,$10.91,$10.91,$10.91
06/29/2021,$10.91,N/A,$10.91,$10.91,$10.91
06/28/2021,$10.91,2096,$11.3,$11.3,$10.91
06/25/2021,$11.57,1130,$11.535,$11.57,$11.535
06/24/2021,$11.5,5319,$11.3,$11.5,$11.3
06/23/2021,$11.59,N/A,$11.59,$11.59,$11.59
06/22/2021,$11.59,N/A,$11.59,$11.59,$11.59
06/21/2021,$11.59,N/A,$11.59,$11.59,$11.59
06/18/2021,$11.59,N/A,$11.59,$11.59,$11.59
06/17/2021,$11.59,241,$11.59,$11.59,$11.59
06/16/2021,$11.59,110,$11.59,$11.59,$11.59
06/15/2021,$11.3,547,$11.34,$11.34,$11.3
06/14/2021,$11.3,908,$11.31,$11.31,$11.3
06/11/2021,$11.3,102,$11.3,$11.3,$11.3
06/10/2021,$11.3,106,$11.3,$11.3,$11.3
06/09/2021,$11.3,211,$11.3,$11.3,$11.3
06/08/2021,$11.7,N/A,$11.7,$11.7,$11.7
06/07/2021,$11.7,5637,$11.7,$11.7,$11.5
06/04/2021,$11.5,N/A,$11.5,$11.5,$11.5
06/03/2021,$11.5,113,$11.5,$11.5,$11.5
06/02/2021,$11.6,582,$11.5,$11.6,$11.5
