Date,Close/Last,Volume,Open,High,Low
10/01/2021,$360.18,5227260,$349.83,$363.18,$347.16
09/30/2021,$347.68,4393567,$354.74,$356,$347.4
09/29/2021,$353.19,2808806,$352.81,$357.18,$352.41
09/28/2021,$351.18,3266995,$355.5,$356,$349.05
09/27/2021,$356.77,4157955,$357.05,$362.5899,$355.16
09/24/2021,$358.16,3306211,$354.03,$359.925,$352.7642
09/23/2021,$354.07,4783236,$345.74,$354.79,$345.2
09/22/2021,$343.41,3238824,$339.3,$343.87,$338.54
09/21/2021,$337.38,2967251,$342.2,$343.18,$337.28
09/20/2021,$339.69,3956645,$338.32,$341.11,$335.62
09/17/2021,$343.04,5529836,$344,$345.9999,$340.77
09/16/2021,$346.31,3771291,$345.41,$347.68,$344.69
09/15/2021,$344.75,3833527,$347,$347.53,$342.76
09/14/2021,$345.8,3282192,$349.68,$349.875,$345.25
09/13/2021,$347.82,3234238,$350,$351.99,$346.36
09/10/2021,$347.39,3437652,$354.928,$355,$347.02
09/09/2021,$351.41,3716196,$350.71,$353.64,$349.92
09/08/2021,$351.04,5054473,$345,$352,$345
09/07/2021,$344.71,4766496,$344.89,$348,$343.02
09/03/2021,$340.23,5172760,$339.93,$344.14,$338.93
09/02/2021,$341.28,7413609,$350.51,$350.535,$339.33
09/01/2021,$349.57,4499639,$347.38,$352.045,$347.3
08/31/2021,$346.23,6780389,$352.94,$355.22,$344.68
08/30/2021,$353.05,4032096,$354.8,$358.04,$352.25
08/27/2021,$355.73,3698298,$352.46,$356.5,$351.6538
08/26/2021,$352.86,3946332,$358,$358.2,$351.7973
08/25/2021,$359.1,2340361,$361.96,$362.4,$358.5
08/24/2021,$361.78,3032033,$363.03,$366.1,$361.465
08/23/2021,$361.01,3537868,$357.47,$362.24,$356.75
08/20/2021,$354.99,4135879,$357.36,$358.32,$353.33
08/19/2021,$357.31,2727913,$356.9,$360.14,$354.72
08/18/2021,$360.95,2774545,$361.18,$365.6814,$360.59
08/17/2021,$363.23,2812781,$362,$364.46,$359.79
08/16/2021,$363.56,2937742,$360.5,$363.81,$356.62
08/13/2021,$362.75,2304638,$362.26,$363.4999,$360.63
08/12/2021,$361.98,3803216,$362.57,$363.22,$357.85
08/11/2021,$364.24,3267708,$368.55,$369.96,$363.75
08/10/2021,$367.84,3225280,$372.29,$372.75,$364.11
08/09/2021,$370.68,2400796,$374.19,$374.5,$368.89
08/06/2021,$374.53,2038730,$371.42,$375.5,$371
08/05/2021,$371.94,2562647,$368.2,$371.96,$367
08/04/2021,$368.01,3203182,$367.28,$369.26,$363.43
08/03/2021,$367.6,6328497,$376.66,$376.67,$359.57
08/02/2021,$375.26,3430303,$389.3,$389.98,$373.8
07/30/2021,$385.94,2533294,$389,$389,$383.08
07/29/2021,$388.81,3774017,$387.5,$394.74,$387.5
07/28/2021,$383.44,3372571,$391.62,$391.73,$382.325
07/27/2021,$390.27,2783822,$390,$395.28,$385.89
07/26/2021,$392.8,2285814,$391.67,$392.89,$388.27
07/23/2021,$393.26,3720272,$385.09,$394.5,$385.09
07/22/2021,$382.16,4180644,$380.3,$382.86,$377.05
07/21/2021,$380.06,2393131,$376.03,$380.9041,$375.05
07/20/2021,$374.39,3542605,$367,$376.6,$365.27
07/19/2021,$365.45,6814430,$378,$378.6,$363.365
07/16/2021,$387.12,2706530,$393.15,$393.46,$385.33
07/15/2021,$390.23,3772968,$390.14,$393.3,$387.45
07/14/2021,$390.8,4140829,$382.98,$391.63,$382.98
07/13/2021,$383.71,5161005,$375.55,$386.64,$375.55
07/12/2021,$375.56,2648393,$375,$376.07,$372.08
07/09/2021,$372.94,2404802,$371.85,$373.48,$369.89
07/08/2021,$370.19,2808993,$367.5,$370.59,$365.65
07/07/2021,$373.92,3176557,$376.79,$378.15,$372.45
07/06/2021,$376.12,2740460,$376.65,$378.235,$371.5
07/02/2021,$375.03,2787034,$372.69,$375.49,$372.15
07/01/2021,$370.71,3108496,$366.05,$371.21,$365.6
06/30/2021,$365.09,2884914,$367.95,$370.17,$364.27
06/29/2021,$368,3394538,$369.01,$371.39,$367.91
06/28/2021,$367.68,4800274,$380.92,$380.92,$365.12
06/25/2021,$379.61,3983881,$375.45,$379.65,$373.325
06/24/2021,$374.75,2788325,$379,$380.06,$372.9
06/23/2021,$375.14,2241911,$378,$378.7159,$374.29
06/22/2021,$378.04,3582650,$373.99,$378.76,$372.02
06/21/2021,$373.09,3094644,$368.62,$376.45,$366.2
06/18/2021,$367.42,5009378,$362.12,$370.375,$362
06/17/2021,$367.29,3824917,$363.5,$369.15,$361.23
06/16/2021,$363.82,3081046,$369.38,$369.38,$361.3
06/15/2021,$368.12,3562471,$367.336,$368.75,$362.74
06/14/2021,$366.52,2515618,$366,$366.63,$362.095
06/11/2021,$365.5,2708482,$365.54,$366.85,$363.8
06/10/2021,$364.3,2460441,$364.69,$365.64,$361.96
06/09/2021,$363.33,2521216,$366.94,$369.32,$363.33
06/08/2021,$365.26,3224152,$365,$367.68,$363.23
06/07/2021,$364.08,2133427,$367.8,$371.35,$363.28
06/04/2021,$366.02,2295380,$364.31,$366.63,$363.7
06/03/2021,$361.82,2606231,$363.36,$366.69,$361.731
06/02/2021,$366.85,3531164,$363.53,$371.17,$362.88
