Date,Close/Last,Volume,Open,High,Low
09/10/2021,$145.89,5258401,$147.2,$147.24,$145.425
09/09/2021,$146.42,7442869,$147.46,$147.61,$145.84
09/08/2021,$147.46,6502784,$146.95,$148.32,$146.73
09/07/2021,$147.27,8451983,$148.97,$149.17,$147.06
09/03/2021,$149.25,5737903,$148.2,$149.6473,$147.9
09/02/2021,$148.56,6674064,$148.12,$148.785,$147.69
09/01/2021,$147.78,6352226,$147.56,$147.9325,$146.57
08/31/2021,$148.1,8359517,$147.99,$148.44,$147.24
08/30/2021,$147.7,5480212,$146.42,$147.9999,$146.02
08/27/2021,$146.52,7696152,$147.51,$147.69,$146.18
08/26/2021,$147.35,7822284,$147.47,$148.27,$146.67
08/25/2021,$148.96,7307055,$148.41,$149.28,$148.025
08/24/2021,$148.9,6276273,$150.5,$150.5,$148.7
08/23/2021,$150.45,5388696,$151.53,$151.787,$150.41
08/20/2021,$151.45,6466796,$150.48,$151.72,$149.75
08/19/2021,$150.11,7543457,$148.33,$150.66,$148
08/18/2021,$149.1,9403945,$150.55,$152.57,$149.02
08/17/2021,$150.7,16983360,$150.4,$152.5,$149.1
08/16/2021,$150.75,15975650,$149.68,$151.73,$149.04
08/13/2021,$149.53,5327070,$149.38,$150.36,$149.16
08/12/2021,$149.06,6092424,$149,$150.21,$148.81
08/11/2021,$150.01,13818560,$149.51,$151.58,$149.16
08/10/2021,$148.68,12754050,$146.97,$148.95,$146.25
08/09/2021,$145.58,5270591,$145.91,$146.48,$145.4
08/06/2021,$145.23,6421230,$146.21,$146.47,$144.95
08/05/2021,$145.49,9001814,$144.23,$145.54,$143.99
08/04/2021,$142.84,5100528,$143.38,$143.94,$142.74
08/03/2021,$143.82,6305118,$142.44,$143.9,$142.36
08/02/2021,$142.22,6652841,$142.83,$142.87,$141.67
07/30/2021,$142.55,5444061,$141.2,$142.955,$141.2
07/29/2021,$142.24,3687689,$142.64,$142.85,$142.0229
07/28/2021,$142.06,4690487,$142.48,$143.25,$141.66
07/27/2021,$142.64,5131905,$143,$143,$141.96
07/26/2021,$142.63,6172445,$142.36,$143.86,$141.46
07/23/2021,$142.43,5315836,$141.52,$142.72,$141.01
07/22/2021,$141.27,4337765,$141.13,$142.1171,$140.8
07/21/2021,$141.17,6197299,$142.5,$142.54,$140.705
07/20/2021,$141.87,6340100,$140.97,$142.47,$140.777
07/19/2021,$141.23,9127720,$141.41,$142.98,$139.77
07/16/2021,$141.56,6031805,$141.7,$142.13,$140.95
07/15/2021,$141.66,5991612,$142,$142.64,$141.09
07/14/2021,$141.55,6270671,$140.71,$141.8,$139.83
07/13/2021,$140.58,6315868,$139.99,$141.18,$139.94
07/12/2021,$140.05,6504976,$140.69,$140.79,$139.33
07/09/2021,$140.3,5061763,$140.41,$140.84,$139.93
07/08/2021,$139.59,7089047,$138.34,$140.65,$138.2209
07/07/2021,$139.71,8535819,$139.76,$141.19,$139.36
07/06/2021,$139.94,6093058,$139.9,$140.75,$139.515
07/02/2021,$140.11,8762569,$139.35,$141.08,$139.35
07/01/2021,$139.32,8782850,$140.41,$141.25,$139.01
06/30/2021,$141.02,15170350,$139.56,$142.58,$138.69
06/29/2021,$137.3,11987490,$137.9,$138.47,$137.23
06/28/2021,$138.1,5183022,$138.04,$138.64,$136.6
06/25/2021,$138.53,9546936,$137.13,$138.86,$136.92
06/24/2021,$136.91,7814653,$136.17,$137.24,$136.1
06/23/2021,$135.96,6463517,$136.5,$136.99,$135.93
06/22/2021,$137.03,6368954,$136.23,$137.72,$136.23
06/21/2021,$136.4,6925023,$135.66,$136.75,$135.35
06/18/2021,$135.17,14937580,$135.44,$136.388,$134.4
06/17/2021,$137.72,6447279,$137,$138.35,$136.71
06/16/2021,$137.15,9598343,$139.85,$140.04,$136.97
06/15/2021,$140,6442392,$140.84,$140.91,$139.66
06/14/2021,$140.56,5046896,$140.93,$140.93,$140.0301
06/11/2021,$140.75,8410824,$140.23,$140.85,$139.86
06/10/2021,$139.88,5459459,$139.08,$140.19,$139.08
06/09/2021,$139.08,5695127,$139.34,$140.01,$139.03
06/08/2021,$139.83,6706856,$140.51,$140.9,$139.81
06/07/2021,$140.9,5543628,$141.85,$141.97,$140.39
06/04/2021,$141.85,4545272,$141.46,$142.29,$141.25
06/03/2021,$141.6,6124824,$141.39,$141.85,$140.75
06/02/2021,$141.35,7765993,$141.39,$141.7099,$140.09
