Date,Close/Last,Volume,Open,High,Low
09/14/2021,$223.03,6575715,$225,$225.81,$222.279
09/13/2021,$224.63,6808082,$225.53,$227.2,$223.411
09/10/2021,$224.91,6715397,$229.85,$230.04,$224.82
09/09/2021,$227.49,5853038,$229.31,$230,$227.1
09/08/2021,$229.09,10652640,$227.38,$230.2225,$227.04
09/07/2021,$226.27,9667640,$226.74,$228,$225.86
09/03/2021,$225.11,11534320,$224,$227.3,$223.3501
09/02/2021,$224.18,19717020,$230.43,$230.55,$221.96
09/01/2021,$230.12,8177611,$229.1,$230.78,$228.77
08/31/2021,$229.1,9405086,$230.91,$231.84,$228.66
08/30/2021,$231.23,6448011,$232.69,$233.67,$229.92
08/27/2021,$232.69,6368977,$231.02,$233.0525,$230.23
08/26/2021,$230.52,5889143,$232.13,$232.63,$230.15
08/25/2021,$232.59,5277076,$235,$235,$232.0805
08/24/2021,$234.24,5081770,$235.04,$236.19,$233.95
08/23/2021,$234.14,6342020,$232.7,$234.65,$232
08/20/2021,$231.36,5522544,$231.87,$232.16,$230.3
08/19/2021,$231.57,5761294,$229.04,$232.43,$228.9
08/18/2021,$231.63,4996523,$233.92,$234.35,$231.47
08/17/2021,$234.53,6850522,$235,$235.665,$233.22
08/16/2021,$235.36,7576703,$232.21,$235.48,$230.2
08/13/2021,$232.65,5445425,$232,$233.27,$231.4
08/12/2021,$231.79,9868851,$233.89,$234.11,$231.02
08/11/2021,$235.06,7375688,$238.08,$238.36,$234.58
08/10/2021,$238.07,7186021,$240.51,$241.34,$235.56
08/09/2021,$240,5226949,$241.75,$242.18,$238.05
08/06/2021,$241.4,4509702,$240,$242.6,$239.86
08/05/2021,$240.21,5337491,$236.61,$240.25,$236.43
08/04/2021,$236.67,8171754,$237,$237.55,$235.05
08/03/2021,$237.09,9838976,$240.63,$241.39,$234.03
08/02/2021,$239.78,9989546,$246.24,$247.83,$238.37
07/30/2021,$246.39,5804738,$247.21,$248.46,$246
07/29/2021,$247.92,7495335,$248.11,$250.38,$247.095
07/28/2021,$246.94,9036543,$250.05,$251.5,$245.91
07/27/2021,$250.93,7038317,$249.19,$252.67,$248.22
07/26/2021,$250.25,4878988,$249.21,$250.36,$247.7
07/23/2021,$249.02,6766007,$246.76,$250.01,$246.76
07/22/2021,$244.14,10293570,$243.78,$245.3489,$243.15
07/21/2021,$243.66,11241420,$243.29,$246.9,$242.3
07/20/2021,$242.7,7072288,$240.64,$244.21,$239.51
07/19/2021,$240.41,11474570,$243.99,$244.45,$238.9
07/16/2021,$248.12,8674464,$249.99,$250.46,$247.52
07/15/2021,$248.55,10135110,$245.31,$248.8,$245.31
07/14/2021,$245.99,8693381,$243.22,$246.81,$242.82
07/13/2021,$242.35,8079187,$238.25,$242.48,$238.25
07/12/2021,$237.87,7010658,$237.58,$238.505,$237.27
07/09/2021,$238.47,5616130,$238.76,$239.45,$237.421
07/08/2021,$236.61,6388031,$236.97,$237.065,$234.55
07/07/2021,$240,4366112,$240.26,$241.04,$238.3
07/06/2021,$239.6,8048717,$239.5,$240.61,$237.21
07/02/2021,$238.63,4384578,$235.83,$238.78,$235.82
07/01/2021,$235.15,5329571,$234.2,$236.25,$234.0499
06/30/2021,$233.82,7797146,$235.11,$236.4,$233.82
06/29/2021,$235.95,11897830,$234.57,$236.52,$234.15
06/28/2021,$234.09,9301681,$238,$238.37,$231.86
06/25/2021,$237.32,7825157,$236.4,$238.48,$236.32
06/24/2021,$236.24,4611523,$237,$238.25,$235.41
06/23/2021,$234.68,6814700,$235.45,$235.92,$233.94
06/22/2021,$235.93,8858423,$234.3,$236.09,$233.24
06/21/2021,$234.32,7298414,$231.45,$235.01,$230.4
06/18/2021,$230.41,8839965,$230.45,$232.18,$229.2209
06/17/2021,$232.15,6876723,$229.21,$233.34,$229.21
06/16/2021,$229.6,8905398,$233.62,$234.18,$228
06/15/2021,$232.98,7093998,$234.44,$234.8,$232.62
06/14/2021,$234.08,5805768,$234.7,$235.22,$231.5709
06/11/2021,$234.96,5378341,$234.39,$235.44,$233.7079
06/10/2021,$233.95,4452453,$233.1,$234.26,$232.1306
06/09/2021,$232.31,4658980,$232.5,$234.85,$232.12
06/08/2021,$232.05,4170603,$232.15,$232.85,$230.16
06/07/2021,$231.32,5421294,$232.85,$234.68,$230.08
06/04/2021,$230.14,5085741,$229.35,$230.7,$228.73
06/03/2021,$228.11,6382407,$229,$230.39,$227.77
06/02/2021,$229.66,9081362,$229.22,$233.11,$228.78
