Date,Close/Last,Volume,Open,High,Low
08/02/2021,$351.95,13180440,$358.1,$359.4,$350.74
07/30/2021,$356.3,15976180,$354,$360.73,$352.94
07/29/2021,$358.32,33413240,$361,$365.52,$356.74
07/28/2021,$373.28,29676910,$374.56,$377.5499,$366.93
07/27/2021,$367.81,15705450,$371.91,$373.15,$364.55
07/26/2021,$372.46,14925220,$369.58,$374.44,$368.22
07/23/2021,$369.79,33694330,$360.91,$375.33,$357.19
07/22/2021,$351.19,12385440,$346.68,$351.54,$345.21
07/21/2021,$346.23,9279657,$341.5,$346.52,$341.25
07/20/2021,$341.66,11024280,$338.8,$343.45,$334.5
07/19/2021,$336.95,14372350,$337.57,$339.79,$334.54
07/16/2021,$341.16,11026090,$344.91,$345.9899,$340.14
07/15/2021,$344.46,14781590,$349.2348,$349.2348,$340.22
07/14/2021,$347.63,13894220,$354.56,$355.2,$346.73
07/13/2021,$352.09,11455960,$351.5,$358.49,$348.8
07/12/2021,$353.16,10018620,$351.23,$354.19,$349.64
07/09/2021,$350.42,13018690,$345.32,$350.71,$345.265
07/08/2021,$345.65,14406460,$345.73,$348.33,$342.56
07/07/2021,$350.49,14218870,$355.26,$356.49,$350
07/06/2021,$352.78,13488460,$356.5,$358.79,$349.18
07/02/2021,$354.7,11524610,$355.1,$356.44,$352.62
07/01/2021,$354.39,17137020,$346.82,$354.6699,$346.5
06/30/2021,$347.71,15107510,$352.165,$352.92,$347.17
06/29/2021,$351.89,21417310,$356.27,$356.74,$349.05
06/28/2021,$355.64,29156130,$342.46,$358.14,$341.77
06/25/2021,$341.37,14594440,$342.59,$344.12,$339.68
06/24/2021,$343.18,12329100,$341.85,$344.9,$341.79
06/23/2021,$340.59,14817820,$339.35,$343.4199,$338.2
06/22/2021,$339.03,15345300,$332.685,$339.92,$332.6
06/21/2021,$332.29,11337520,$331.09,$332.92,$327.65
06/18/2021,$329.66,23039460,$334.53,$336.15,$329
06/17/2021,$336.51,17794080,$330.49,$337.98,$330.15
06/16/2021,$331.08,17232160,$336.695,$337.55,$328.72
06/15/2021,$336.75,15795230,$336.99,$339.92,$335.03
06/14/2021,$336.77,12250800,$331.9,$336.82,$329.81
06/11/2021,$331.26,13587920,$332.58,$332.83,$328.93
06/10/2021,$332.46,13240230,$330.785,$333.94,$328.545
06/09/2021,$330.25,13727950,$335.74,$336.8,$330
06/08/2021,$333.68,14580460,$336.7,$338.2999,$332.24
06/07/2021,$336.58,20136710,$329.48,$337.69,$328.93
06/04/2021,$330.35,13289380,$325.9,$332.455,$325.18
06/03/2021,$326.04,12610790,$325.78,$327.375,$323.48
06/02/2021,$329.15,11654280,$330.38,$331.87,$327.1215
