Date,Close/Last,Volume,Open,High,Low
09/27/2021,$3405.8,3634450,$3371.5,$3415.57,$3339.61
09/24/2021,$3425.52,2116241,$3402.01,$3429.26,$3393.4
09/23/2021,$3416,2379414,$3380.05,$3428.96,$3380.05
09/22/2021,$3380.05,2411403,$3351,$3389,$3341.05
09/21/2021,$3343.63,2780878,$3375,$3379.7,$3332.39
09/20/2021,$3355.73,4669130,$3396,$3419,$3305.01
09/17/2021,$3462.52,4616556,$3488.415,$3497.41,$3452.13
09/16/2021,$3488.24,2583598,$3459.96,$3492.55,$3446.1432
09/15/2021,$3475.79,2957537,$3442.52,$3485.42,$3402.01
09/14/2021,$3450,1936897,$3475.55,$3486.806,$3437.7104
09/13/2021,$3457.17,2569022,$3482.8,$3497.96,$3438.0001
09/10/2021,$3469.15,2397269,$3501.8308,$3508.45,$3462.9055
09/09/2021,$3484.16,2719241,$3526.02,$3549.99,$3480.37
09/08/2021,$3525.5,3053364,$3511.65,$3545.63,$3495.67
09/07/2021,$3509.29,2741184,$3478,$3528.09,$3476.94
09/03/2021,$3478.05,2578324,$3452,$3482.67,$3436.44
09/02/2021,$3463.12,2925594,$3494.76,$3511.9608,$3455
09/01/2021,$3479,3629911,$3496.396,$3527,$3475.24
08/31/2021,$3470.79,4356413,$3424.8,$3472.58,$3395.59
08/30/2021,$3421.57,3192244,$3357.425,$3445,$3355.22
08/27/2021,$3349.63,2402369,$3333.23,$3352.32,$3313.75
08/26/2021,$3316,2098761,$3299,$3332,$3296
08/25/2021,$3299.18,1680306,$3309.87,$3321,$3286.15
08/24/2021,$3305.78,2551841,$3280,$3315.4942,$3274.58
08/23/2021,$3265.87,3268131,$3211.9,$3280.9,$3210.005
08/20/2021,$3199.95,3358428,$3203.873,$3207.81,$3175.76
08/19/2021,$3187.75,3782862,$3194.02,$3233,$3182.4637
08/18/2021,$3201.22,2804311,$3241.99,$3254.0975,$3200
08/17/2021,$3241.96,3387922,$3277.5,$3280.49,$3225.68
08/16/2021,$3298.99,3328494,$3283,$3300,$3211.13
08/13/2021,$3293.97,2056699,$3305.67,$3306.065,$3283
08/12/2021,$3303.5,2323823,$3290,$3314.51,$3269.67
08/11/2021,$3292.11,2947249,$3331.447,$3337.7,$3277.79
08/10/2021,$3320.68,2412551,$3345.01,$3358,$3315
08/09/2021,$3341.87,2148220,$3343.61,$3354.88,$3328.52
08/06/2021,$3344.94,2637644,$3375,$3375,$3329.0373
08/05/2021,$3375.99,2433503,$3356.22,$3389,$3340.92
08/04/2021,$3354.72,2183945,$3379.35,$3388.88,$3345.56
08/03/2021,$3366.24,4157343,$3340.72,$3391,$3299.77
08/02/2021,$3331.48,3353915,$3353.1,$3358.92,$3317
07/30/2021,$3327.59,9965593,$3347.95,$3368.14,$3306.98
07/29/2021,$3599.92,5519952,$3627.75,$3637.95,$3580.01
07/28/2021,$3630.32,2999378,$3633.78,$3658.4204,$3601
07/27/2021,$3626.39,4131890,$3698.5,$3698.5,$3586.15
07/26/2021,$3699.82,2900068,$3673.17,$3712.08,$3647.25
07/23/2021,$3656.64,2436292,$3640,$3666.11,$3622.04
07/22/2021,$3638.03,3265352,$3587.23,$3640.02,$3582.27
07/21/2021,$3585.2,2318989,$3576.375,$3586.45,$3543.6415
07/20/2021,$3573.19,3255680,$3567.32,$3592,$3518
07/19/2021,$3549.59,3784595,$3532.58,$3550.21,$3499.16
07/16/2021,$3573.63,4043706,$3633.31,$3646.0599,$3570.455
07/15/2021,$3631.2,3185292,$3694.2,$3695.4,$3620.92
07/14/2021,$3681.68,3296568,$3708.85,$3717.66,$3660.8266
07/13/2021,$3677.36,3845917,$3702.1,$3773.0782,$3671.32
07/12/2021,$3718.55,2571635,$3744,$3757.2899,$3696.7929
07/09/2021,$3719.34,3748237,$3722.52,$3748,$3693.3968
07/08/2021,$3731.41,5180623,$3643.56,$3759.9855,$3621.12
07/07/2021,$3696.58,5328062,$3717.377,$3734.2,$3678.91
07/06/2021,$3675.74,6744768,$3530.11,$3685.48,$3529
07/02/2021,$3510.98,3176697,$3451.64,$3511.72,$3436.92
07/01/2021,$3432.97,2037053,$3434.61,$3457,$3409.4206
06/30/2021,$3440.16,2403992,$3441.06,$3471.6019,$3435
06/29/2021,$3448.14,2098439,$3438.82,$3456.03,$3423.03
06/28/2021,$3443.89,2242793,$3416,$3448,$3413.5098
06/25/2021,$3401.46,3940997,$3464,$3464.82,$3394.18
06/24/2021,$3449.08,3831999,$3507.64,$3524.8599,$3430.85
06/23/2021,$3503.82,2813341,$3505,$3521,$3483.2
06/22/2021,$3505.44,3345082,$3458.06,$3523.78,$3456.09
06/21/2021,$3453.96,3277130,$3476.42,$3482,$3434
06/18/2021,$3486.9,5247737,$3479.99,$3507,$3473.71
06/17/2021,$3489.24,5136531,$3403.18,$3497.2,$3401
06/16/2021,$3415.25,4202782,$3392,$3426.35,$3360.53
06/15/2021,$3383.13,2426200,$3384,$3396.9866,$3363.1101
06/14/2021,$3383.87,2569655,$3346.83,$3385,$3335.5
06/11/2021,$3346.83,2817352,$3349.65,$3366.58,$3333.45
06/10/2021,$3349.65,3476480,$3282.01,$3351,$3281.15
06/09/2021,$3281.15,2455530,$3272.87,$3297.58,$3270.7
06/08/2021,$3264.11,3416730,$3222.61,$3279.5321,$3218.01
06/07/2021,$3198.01,2215756,$3197.33,$3208,$3172.2
06/04/2021,$3206.22,2249749,$3212,$3221,$3198.81
06/03/2021,$3187.01,2398293,$3204.23,$3214.435,$3184.03
06/02/2021,$3233.99,2014524,$3223.1,$3235,$3208
