Date,Close/Last,Volume,Open,High,Low
08/20/2021,$179.44,5428729,$178.89,$179.92,$178.07
08/19/2021,$178.57,5615038,$176.62,$179.3269,$176.07
08/18/2021,$177.19,7134094,$179.5,$179.5,$177.13
08/17/2021,$179.47,6041881,$177.31,$179.51,$177.31
08/16/2021,$177.84,4783192,$176.55,$177.89,$175.95
08/13/2021,$176.25,5882102,$175.29,$176.29,$175.12
08/12/2021,$175.2,4301392,$173.82,$175.29,$173.59
08/11/2021,$173.8,4221298,$174.25,$174.47,$173.56
08/10/2021,$173.77,3678454,$173.26,$174.11,$172.78
08/09/2021,$173.71,3950185,$173.72,$174.25,$172.93
08/06/2021,$173.11,4581065,$173.94,$173.94,$172.45
08/05/2021,$173.69,4291332,$173.85,$173.85,$172.42
08/04/2021,$173.36,4793117,$174.2,$174.59,$173.259
08/03/2021,$174.39,6032998,$172.73,$174.5,$172.44
08/02/2021,$172.27,3721473,$172.47,$172.84,$171.3
07/30/2021,$172.2,5346742,$172.54,$172.98,$171.84
07/29/2021,$172.18,4214059,$172.74,$173.34,$171.085
07/28/2021,$172.18,5750714,$172.73,$173.3801,$172.08
07/27/2021,$172.66,7089269,$171.8,$172.72,$170.67
07/26/2021,$171.87,4485035,$171.82,$172.14,$170.8619
07/23/2021,$171.79,5015073,$171,$172.1751,$170.38
07/22/2021,$169.98,5281948,$169.36,$171.07,$168.65
07/21/2021,$169.49,7585479,$169.3,$169.69,$167.48
07/20/2021,$168.45,9902815,$166.9,$170.81,$166.84
07/19/2021,$166.88,8220113,$166.48,$168.19,$165.32
07/16/2021,$168.1,5835263,$168.34,$169.09,$167.95
07/15/2021,$168.37,6656878,$169.3,$169.9,$167.72
07/14/2021,$170.42,6162925,$170,$170.83,$169.04
07/13/2021,$169.27,4691233,$168.97,$169.755,$168.672
07/12/2021,$169.48,7840452,$169.73,$171.18,$168.54
07/09/2021,$169.75,6120925,$169.37,$170.37,$169.24
07/08/2021,$169.08,5755679,$168.7,$169.46,$167.58
07/07/2021,$169.41,6293581,$167.48,$169.5,$167.48
07/06/2021,$167.97,6098526,$167.91,$168.86,$166.99
07/02/2021,$168.98,9060270,$166.02,$169.3,$165.64
07/01/2021,$165.96,6320173,$164.74,$166.01,$164.63
06/30/2021,$164.74,6151745,$164,$164.97,$163.67
06/29/2021,$164.03,3749744,$164,$164.64,$163.41
06/28/2021,$164.02,5604009,$164.44,$165.07,$163.52
06/25/2021,$164.21,10963810,$162.94,$164.78,$162.89
06/24/2021,$163.37,4549234,$163.27,$164.2,$162.8
06/23/2021,$162.63,4493351,$163.69,$163.69,$162.48
06/22/2021,$163.62,5627795,$163.71,$164.04,$163.28
06/21/2021,$163.84,6592400,$162.77,$164.255,$162.25
06/18/2021,$161.98,12993020,$163.27,$164.19,$161.79
06/17/2021,$165.22,5874962,$164.19,$165.7,$163.5
06/16/2021,$164.43,6988477,$164.8,$165.75,$163.4801
06/15/2021,$164.49,5063027,$165.23,$165.86,$164.39
06/14/2021,$165.37,4931297,$164.5,$165.46,$163.9
06/11/2021,$164.96,7389922,$167.07,$167.08,$164.22
06/10/2021,$167.08,6463322,$166,$167.575,$165.95
06/09/2021,$165.59,5552600,$163.99,$165.78,$163.66
06/08/2021,$163.39,7746805,$165.28,$165.66,$162.07
06/07/2021,$164.84,5362781,$166,$166.32,$164.6317
06/04/2021,$165.97,6510480,$167.005,$167.565,$165.87
06/03/2021,$166.04,5809122,$165.89,$167.15,$165.705
06/02/2021,$166.2,6806032,$165.3,$166.725,$165.11
