Date,Close/Last,Volume,Open,High,Low
08/12/2021,$274.59,4513787,$274.25,$276.805,$273.06
08/11/2021,$276.41,5785928,$277.442,$278.235,$273.13
08/10/2021,$274.37,6264118,$278.94,$280.49,$272.5
08/09/2021,$278.15,3822996,$280.22,$281.1,$277.46
08/06/2021,$279.54,6086327,$280,$282.3699,$276.87
08/05/2021,$280.67,7354195,$277.1,$280.96,$275.82
08/04/2021,$275.5,6616877,$274.0711,$276.0931,$270.67
08/03/2021,$273.5,8323049,$272.06,$274.54,$269.57
08/02/2021,$270.99,10082820,$276.885,$276.885,$270.4302
07/30/2021,$275.53,11693280,$280.245,$280.5,$274.21
07/29/2021,$283.17,18236970,$285.37,$289,$281.6
07/28/2021,$301.98,9184958,$300.74,$302.43,$296.78
07/27/2021,$300.48,6938396,$305.5,$306.34,$294.89
07/26/2021,$306.8,3805925,$309.66,$310.16,$305.23
07/23/2021,$308.53,4231088,$305.76,$309.475,$304.2
07/22/2021,$303.69,3601476,$302.021,$304.57,$301.87
07/21/2021,$301.77,5497140,$296.49,$301.83,$296.2
07/20/2021,$298.07,5424096,$295.515,$300.03,$291.57
07/19/2021,$294.85,5681478,$292.35,$295.0693,$288.81
07/16/2021,$294.63,4268899,$297.23,$298.75,$294.44
07/15/2021,$296.51,4943528,$300.86,$301.18,$294.14
07/14/2021,$300.75,4848213,$303.01,$304.81,$299.3301
07/13/2021,$301.19,7235032,$302.19,$307.82,$298.75
07/12/2021,$302.97,5455983,$302.37,$303.5,$298.56
07/09/2021,$300.21,5543262,$296.41,$300.83,$295
07/08/2021,$295.05,5911952,$292.1,$295.8651,$289.46
07/07/2021,$297.13,6713925,$294.9,$299.3087,$291.91
07/06/2021,$292.64,5043522,$290.035,$294.526,$289.52
07/02/2021,$290.24,4171502,$290.94,$292.4299,$288.92
07/01/2021,$289,5652486,$290.33,$291.9,$285.76
06/30/2021,$291.48,4235983,$291.53,$292.6999,$289.51
06/29/2021,$292.76,4333201,$292.97,$295.18,$291.53
06/28/2021,$293.65,5058605,$290.85,$294.26,$289.78
06/25/2021,$289.6,6616873,$292.6,$292.87,$287.8
06/24/2021,$293.21,7160286,$290.18,$296.01,$289.64
06/23/2021,$288.12,4966741,$285.94,$288.55,$284.78
06/22/2021,$286.75,6049410,$281.7,$287.46,$280.22
06/21/2021,$283.1,7287754,$283.279,$284.305,$276.725
06/18/2021,$283.38,14713400,$275.3,$286.38,$274.86
06/17/2021,$278.11,8071052,$268.5,$279.3718,$268.46
06/16/2021,$268.82,6874616,$271.4502,$275.1603,$265.3099
06/15/2021,$271.89,5371069,$274.73,$274.73,$270.68
06/14/2021,$274.93,5174233,$271.9,$274.97,$270.6
06/11/2021,$271.45,4494584,$268.75,$271.8999,$268.4
06/10/2021,$269.47,6055717,$263.07,$269.65,$261.69
06/09/2021,$263.6,4652997,$265,$268.1994,$263.26
06/08/2021,$263.15,4427016,$261.574,$264.55,$260.565
06/07/2021,$260.6,3979778,$262.48,$262.94,$260.19
06/04/2021,$263.04,4086113,$259.514,$263.46,$259.15
06/03/2021,$257.79,4947147,$258.4,$260.98,$256.15
06/02/2021,$262.17,6801808,$260.48,$264.7799,$259.58
